Title,LiveUrl,Total Units,Visitors,Page Views,Module Completed Rate,Module Started,Module Completed,Badges,Shared Badges,Module Hours Viewed,Module Avg Minutes per UV,Duration,Average Star rating,Total Rater,Sandbox Activate(Clicks),Sandbox Activate(Users),Products,Roles,Levels,MSAuthor,GitHubAuthor
Protect against malicious attacks and unauthorized access with Microsoft Edge,https://docs.microsoft.com/en-us/learn/modules/protect-against-malicious-attacks-unauthorized-access-with-microsoft-edge/,7,1027,6386,63.79%,857,273,285,2,81.37944444444445,9.518063677712801,24,4.5,10,,,m365;office-365;microsoft-edge;internet-explorer,administrator,intermediate,dahans,wwlpublish
React state and events,https://docs.microsoft.com/en-us/learn/modules/react-states-events/,10,571,4294,53.03%,396,105,113,,95.93277777777777,20.196374269005847,24,4.777777777777778,9,,,azure-app-service-static;vs-code,student;developer,beginner,chnoring,GeekTrainer
Read text with the Computer Vision service,https://docs.microsoft.com/en-us/learn/modules/read-text-computer-vision/,5,5293,32546,71.17%,4885,1733,1816,6,405.43861111111113,9.21800555766073,24,4.849462365591398,93,,,azure-cognitive-services,ai-engineer;data-scientist;developer;solution-architect;student,beginner,gmalc,wwlpublish
Secure Windows Server user accounts,https://docs.microsoft.com/en-us/learn/modules/secure-windows-server-user-accounts/,8,460,2596,60.67%,300,91,102,1,35.39361111111111,9.233115942028986,24,4.4,5,,,azure;windows-server,administrator,intermediate,tonyj,wwlpublish
Set up Phone System for Microsoft Teams,https://docs.microsoft.com/en-us/learn/modules/m365-teams-calling-setup-phone-system/,6,312,1702,56.76%,222,63,61,,45.375277777777775,17.452029914529916,24,5,4,,,office-teams;m365,administrator,advanced,teleary,temanteleary
Synchronization actions in WinAutomation,https://docs.microsoft.com/en-us/learn/modules/sync-actions/,5,66,314,85.00%,40,17,14,,5.424444444444444,9.862626262626263,24,4,1,,,power-platform;power-automate,maker;developer;functional-consultant,intermediate,marleon,mariosleon
Trace serial and lot numbers in Dynamics 365 Business Central,https://docs.microsoft.com/en-us/learn/modules/trace-serial-lot-numbers/,6,110,432,36.36%,66,12,14,,4.171388888888889,4.550606060606061,24,,,,,dynamics-365;dynamics-business-central,functional-consultant;business-user,intermediate,kschimke,KevSch
Track Azure Databricks experiments in Azure Machine Learning,https://docs.microsoft.com/en-us/learn/modules/track-azure-databricks-experiments-azure-machine-learning/,8,814,7590,69.21%,712,245,250,,144.49083333333334,21.40604938271605,24,4.2727272727272725,11,,,azure-databricks,data-scientist,intermediate,gmalc,wwlpublish
Troubleshoot File Sharing,https://docs.microsoft.com/en-us/learn/modules/troubleshoot-file-sharing/,6,605,3514,66.96%,449,150,154,2,59.39833333333333,11.800993377483444,24,4.9411764705882355,17,,,m365;office-teams,support-engineer,advanced,cyncarey,wwlpublish
Understand package management,https://docs.microsoft.com/en-us/learn/modules/understand-package-management/,13,587,7042,76.98%,505,194,214,,88.92222222222222,18.209328782707622,24,4.833333333333333,6,,,azure;azure-artifacts;azure-boards;azure-cloud-services;azure-devops;azure-pipelines;azure-repos;azure-test-plans;github,administrator;developer;devops-engineer;security-engineer;security-operations-analyst;service-adoption-specialist;solution-architect;technology-manager,advanced,lumac,wwlpublish
Use strings in Python,https://docs.microsoft.com/en-us/learn/modules/python-strings/,8,30,136,66.67%,18,6,22,,6.1825,24.73,24,,,,,vs,developer;student,beginner,chnoring,alfredodeza
【はじめての Forms ②】クイズ編,https://docs.microsoft.com/en-us/learn/modules/hajimeteno-forms2/,9,22,92,28.57%,14,2,1,,0.9675,5.277272727272727,23,,,,,office-forms,k-12-educator,beginner,abdewees,mec-sa
【はじめての Forms ③】プレビュー・共有・詳細設定編,https://docs.microsoft.com/en-us/learn/modules/hajimeteno-forms3/,9,18,118,80.00%,10,4,3,,0.4022222222222222,2.6814814814814816,23,,,,,office-forms,k-12-educator,beginner,abdewees,mec-sa
2021مدرب ساعة برمجة,https://docs.microsoft.com/en-us/learn/modules/hour-of-code-trainer-2021/,7,645,5692,50.60%,503,127,130,10,22.799444444444443,4.248343685300207,23,4.44,25,,,minecraft,k-12-educator,beginner,abdewees,mec-sa
Activate spatial audio for your HoloLens 2 application,https://docs.microsoft.com/en-us/learn/modules/spatial-audio-tutorials-mrtk/,13,617,5348,45.63%,414,94,94,,65.32833333333333,12.767752442996743,23,4.285714285714286,7,,,windows;windows-mixed-reality;mrtk;hololens;azure;mrtk,developer,beginner,sekerawa,Sean-Kerawala
Add looping logic to your code using the do-while and while statements in C#,https://docs.microsoft.com/en-us/learn/modules/csharp-do-while/,6,2279,17327,70.22%,1900,665,731,,372.63194444444446,19.698604992657856,23,4.8,75,,,dotnet,developer;student,beginner,wiwagn,BillWagner
Analyze your directory and network readiness for Microsoft 365,https://docs.microsoft.com/en-us/learn/modules/m365-directory-network-readiness/,4,2430,12808,71.84%,2073,740,773,2,246.05555555555554,12.18096809680968,23,4.86,50,,,m365;windows,administrator,intermediate,teleary,temanteleary
Authentication and user management in Power Apps portals,https://docs.microsoft.com/en-us/learn/modules/authentication-user-management/,8,1566,7026,29.00%,926,134,130,,197.04861111111111,15.11881926683717,23,4.5,2,,,power-platform;power-apps,maker;functional-consultant;administrator,intermediate,dbeasley,DaveBeasley
Automate the processing of documents with the AI Builder prepackaged solution,https://docs.microsoft.com/en-us/learn/modules/get-started-ai-builder-document-automation/,6,2715,8760,4.56%,1845,42,28,,185.28277777777777,8.192311471382952,23,4.666666666666667,3,,,ai-builder;power-platform;power-automate,maker,beginner,robde,heyrob
Benefits of Microsoft Endpoint Manager,https://docs.microsoft.com/en-us/learn/modules/benefits-microsoft-endpoint-manager/,9,1488,11800,73.06%,1190,434,467,,181.69972222222222,14.672925078510543,23,4.907407407407407,54,,,mem;m365,administrator,beginner,erikre,Erikre
Build a high-quality release pipeline,https://docs.microsoft.com/en-us/learn/modules/build-high-quality-release-pipeline/,9,952,8140,73.63%,804,296,326,1,178.25694444444446,22.564170182841067,23,4.928571428571429,14,,,azure;azure-artifacts;azure-boards;azure-cloud-services;azure-devops;azure-pipelines;azure-repos;azure-test-plans;github,administrator;developer;devops-engineer;security-engineer;security-operations-analyst;service-adoption-specialist;solution-architect;technology-manager,advanced,lumac,wwlpublish
Choose the best AI service for your needs,https://docs.microsoft.com/en-us/learn/modules/ai-machine-learning-fundamentals/,8,44200,386291,73.71%,39463,14484,14879,51,7315.207777777778,19.95963922995301,23,4.786516853932584,979,,,azure;azure-bot-service;azure-cognitive-services;azure-machine-learning,administrator;business-owner;developer;student;technology-manager,beginner,rknapp,wwlpublish
Configure and provision environments,https://docs.microsoft.com/en-us/learn/modules/configure-provision-environments/,8,786,6022,71.14%,690,244,268,,144.93416666666667,22.297564102564102,23,4.5,8,,,azure;azure-artifacts;azure-boards;azure-cloud-services;azure-devops;azure-pipelines;azure-repos;azure-test-plans;github,administrator;developer;devops-engineer;security-engineer;security-operations-analyst;service-adoption-specialist;solution-architect;technology-manager,advanced,lumac,wwlpublish
Configure enterprise-grade compliance in Microsoft Teams,https://docs.microsoft.com/en-us/learn/modules/m365-teams-enterprise-compliance/,7,48,196,75.00%,16,6,7,,0.8088888888888889,2.022222222222222,23,,,,,office-teams,administrator,intermediate,teleary,temanteleary
Connect Microsoft services to Microsoft Sentinel,https://docs.microsoft.com/en-us/learn/modules/connect-microsoft-services-to-azure-sentinel/,7,790,5748,74.20%,690,256,277,1,73.46805555555555,11.159704641350212,23,4.5,8,,,azure;azure-sentinel,security-operations-analyst,intermediate,bneeb,wwlpublish
Connect threat indicators to Microsoft Sentinel,https://docs.microsoft.com/en-us/learn/modules/connect-threat-indicators-to-azure-sentinel/,7,637,4530,75.45%,555,209,236,,54.66416666666667,10.313993710691824,23,4.6,10,,,azure;azure-sentinel,security-operations-analyst,intermediate,bneeb,wwlpublish
Consider application monetization responsibilities in Business Central,https://docs.microsoft.com/en-us/learn/modules/application-monetization/,5,92,410,45.16%,62,14,12,,3.888611111111111,5.072101449275363,23,,,,,dynamics-365;dynamics-business-central,developer,intermediate,kschimke,KevSch
Create a data model for an expense report app,https://docs.microsoft.com/en-us/learn/modules/create-data-model-expense-report/,6,234,1436,56.84%,190,54,58,1,24.512777777777778,12.570655270655271,23,5,4,,,power-apps;common-data-service,maker,beginner,jadaphillips,jadaphillips
Create a DLP policy from a built-in template,https://docs.microsoft.com/en-us/learn/modules/create-dlp-policy-from-built-template/,7,172,964,72.13%,122,44,47,,10.501388888888888,7.3265503875969,23,4.333333333333333,3,,,azure-active-directory;m365;office-365,administrator;security-engineer;solution-architect;technology-manager,intermediate,tfrink,wwlpublish
"Create fixed asset classes, subclasses, and locations in Dynamics 365 Business Central",https://docs.microsoft.com/en-us/learn/modules/create-classes-subclasses-locations/,6,132,578,38.64%,88,17,15,,4.947777777777778,4.497979797979798,23,,,,,dynamics-365;dynamics-business-central,functional-consultant;business-user,intermediate,kschimke,KevSch
Describe the information protection and governance capabilities of Microsoft 365,https://docs.microsoft.com/en-us/learn/modules/describe-information-protection-governance-capabilities-of-microsoft-365/,6,4471,32046,77.08%,4076,1574,1656,6,633.3116666666666,17.06273013022003,23,4.806451612903226,62,,,m365;office-365,business-owner;business-user,beginner,ceperezb,wwlpublish
Diseño del aprendizaje en el siglo XXI: Curso 8 - 21CLD en la práctica,https://docs.microsoft.com/en-us/learn/modules/21cld-curso-8-21cld-en-practica/,7,352,3390,74.25%,334,124,128,2,28.034166666666668,9.557102272727272,23,4.880952380952381,42,,,office-365,k-12-educator;school-leader,beginner,abdewees,mec-sa
Examine Azure Time Series Insights,https://docs.microsoft.com/en-us/learn/modules/examine-azure-time-series-insights/,7,440,2280,49.66%,297,73,73,,46.565,12.81605504587156,23,4.666666666666667,3,,,azure;azure-iot-hub;azure-portal;azure-time-series-insights,developer,intermediate,cahowd,wwlpublish
Examine IoT Edge gateway device configuration,https://docs.microsoft.com/en-us/learn/modules/examine-iot-edge-gateway-device-configuration/,6,273,1266,50.00%,173,43,45,,28.8,12.705882352941176,23,4.333333333333333,3,,,azure;azure-iot-edge;azure-iot-hub,developer,intermediate,cahowd,wwlpublish
Examine SAP S/4HANA on Azure virtual machines,https://docs.microsoft.com/en-us/learn/modules/examine-sap-s4hana-azure-virtual-machines/,6,435,2644,75.44%,345,129,121,,42.87027777777778,11.90841049382716,23,5,7,,,azure,administrator;solution-architect,advanced,eric,wwlpublish
Examine the components of an IoT solution,https://docs.microsoft.com/en-us/learn/modules/examine-components-iot-solution/,7,1287,8988,57.12%,1073,305,309,1,356.6741666666667,33.38603744149766,23,4.827586206896552,29,,,azure;azure-iot;azure-iot-dps;azure-iot-hub,developer,intermediate,cahowd,wwlpublish
Explore Azure Synapse serverless SQL pools capabilities,https://docs.microsoft.com/en-us/learn/modules/explore-azure-synapse-serverless-sql-pools-capabilities/,6,1011,5962,66.26%,816,269,255,1,90.6913888888889,10.81805831676607,23,4.769230769230769,13,,,azure-synapse-analytics,data-engineer,beginner,jamesh,wwlpublish
Explore data ingestion in Azure,https://docs.microsoft.com/en-us/learn/modules/explore-data-ingestion-azure/,5,2,2,0.00%,2,0,,,0.008333333333333333,0.5,23,,,,,azure,administrator;business-user;data-engineer,beginner,rcaper,wwlpublish
Implement Azure Monitoring for SAP workloads on Azure VMs,https://docs.microsoft.com/en-us/learn/modules/implement-azure-monitoring-sap-workloads-azure-virtual-machines/,7,112,580,47.22%,72,17,17,,4.971388888888889,5.326488095238095,23,,,,,azure,administrator,intermediate,eric,wwlpublish
Implement Desired State Configuration (DSC),https://docs.microsoft.com/en-us/learn/modules/implement-desired-state-configuration-dsc/,11,651,6262,70.94%,533,188,210,,106.40583333333333,19.76578947368421,23,4.875,8,,,azure;azure-artifacts;azure-boards;azure-cloud-services;azure-devops;azure-pipelines;azure-repos;azure-test-plans;github,administrator;developer;devops-engineer;security-engineer;security-operations-analyst;service-adoption-specialist;solution-architect;technology-manager,advanced,lumac,wwlpublish
Implement Viva Topics in your organization,https://docs.microsoft.com/en-us/learn/modules/m365-viva-topics-implement/,7,282,1574,64.15%,212,68,71,1,24.977777777777778,10.628841607565011,23,5,2,,,m365;viva-topics,administrator,beginner,ruihu,maggierui
Initialize data during extension installation in Dynamics 365 Business Central,https://docs.microsoft.com/en-us/learn/modules/initialize-data-extension-installation/,5,310,1782,65.77%,222,73,71,,27.59638888888889,10.68247311827957,23,4.833333333333333,6,,,dynamics-365;dynamics-business-central,developer,beginner,kschimke,KevSch
Integrate Azure Databricks with Azure Synapse,https://docs.microsoft.com/en-us/learn/modules/integrate-azure-databricks-other-azure-services/,4,1620,7336,63.88%,1319,421,415,1,131.85888888888888,9.791501650165017,23,4.416666666666667,12,,,azure-databricks,data-engineer,intermediate,jamesh,wwlpublish
Introduction to Python for space exploration,https://docs.microsoft.com/en-us/learn/modules/introduction-python-nasa/,8,1484,8440,30.25%,1105,167,129,1,91.55111111111111,7.413045434098065,23,4.5625,16,,,azure;vs-code,student;data-scientist,beginner,chnoring,sguthals
Introduction to SharePoint Syntex,https://docs.microsoft.com/en-us/learn/modules/syntex-intro/,7,568,2446,24.44%,450,55,49,,62.38638888888889,13.180223004694836,23,4.333333333333333,3,,,m365,administrator;business-user,beginner,teleary,temanteleary
Manage healthcare data with Care Management in Microsoft Cloud for Healthcare,https://docs.microsoft.com/en-us/learn/modules/healthcare-care-management/,6,68,422,85.71%,56,24,27,2,2.4269444444444446,4.282843137254902,23,,,,,industry-solutions;mscloud-healthcare,business-user;functional-consultant,intermediate,dbeasley,DaveBeasley
Manage message hygiene using Exchange Online and Microsoft Defender for Office 365,https://docs.microsoft.com/en-us/learn/modules/m365-messaging-manage-hygiene/,8,582,3758,58.88%,397,116,115,1,57.609722222222224,11.96049596309112,23,4.6,5,,,m365;office-365;office-exchange-server,administrator,intermediate,teleary,temanteleary
Microsoft Azure IoT strategy and solutions,https://docs.microsoft.com/en-us/learn/modules/azure-iot-strategy-and-solutions/,6,2,2,0.00%,2,0,,,0,0,23,,,,,azure-iot,business-user,beginner,mkitris,msmkitris1
Null safety in C#,https://docs.microsoft.com/en-us/learn/modules/csharp-null-safety/,5,,,,,,,,,,23,,,,,dotnet,developer;student,beginner,dapine,IEvangelist
Optimize your network for Teams and Microsoft 365,https://docs.microsoft.com/en-us/learn/modules/m365-teams-rooms-optimize-network/,6,572,2368,52.32%,302,79,78,,40.79638888888889,8.558682983682983,23,4.666666666666667,3,,,m365;office-teams,administrator,intermediate,teleary,temanteleary
